timestamp,open,high,low,close,volume
2021-07-15 04:00:00,32658.54,32681.01,32369.0,32471.24,1.638298
2021-07-15 08:00:00,32471.24,32600.55,31816.8,31883.51,13.542398
2021-07-15 12:00:00,31883.51,32113.96,31510.0,31694.54,12.978827
2021-07-15 16:00:00,31694.54,31766.5,31150.0,31541.32,12.993553
2021-07-15 20:00:00,31541.32,31883.51,31531.0,31861.82,7.17613
2021-07-16 00:00:00,31861.82,32039.77,31575.48,31920.24,7.186886
2021-07-16 04:00:00,31920.24,32020.23,31563.68,31754.15,6.921703
2021-07-16 08:00:00,31754.15,31766.77,31042.08,31086.41,15.347853
2021-07-16 12:00:00,31086.41,32192.39,31086.41,32126.07,7.855878
2021-07-16 16:00:00,32126.07,32235.05,31823.95,31902.34,6.947047
2021-07-16 20:00:00,31902.34,31965.02,31343.33,31390.98,5.331635
2021-07-17 00:00:00,31390.98,31619.8,31170.0,31313.78,5.962058
2021-07-17 04:00:00,31313.78,31592.62,31196.58,31519.97,2.052337
2021-07-17 08:00:00,31519.97,31970.57,31263.18,31396.13,3.265846
2021-07-17 12:00:00,31396.13,31767.89,31351.79,31762.46,1.542349
2021-07-17 16:00:00,31762.46,31904.46,31547.04,31835.37,1.67665
2021-07-17 20:00:00,31835.37,31897.09,31495.79,31512.99,1.999856
2021-07-18 00:00:00,31512.99,32416.17,31478.04,32155.01,15.475066
2021-07-18 04:00:00,32155.01,32186.12,31683.86,31700.0,2.90105
2021-07-18 08:00:00,31700.0,31854.03,31598.48,31796.88,5.814715
2021-07-18 12:00:00,31796.88,31843.72,31150.0,31384.28,11.845102
2021-07-18 16:00:00,31384.28,31722.97,31316.88,31643.85,8.969527
2021-07-18 20:00:00,31643.85,31927.04,31426.42,31778.75,6.184752
2021-07-19 00:00:00,31778.75,31849.58,31448.06,31540.31,1.018879
2021-07-19 04:00:00,31540.31,31891.94,31528.66,31605.75,4.560288
2021-07-19 08:00:00,31605.75,31669.73,31187.0,31276.6,9.996103
2021-07-19 12:00:00,31276.6,31365.17,30469.5,30666.09,19.715759
2021-07-19 16:00:00,30666.09,30871.04,30548.84,30729.37,7.318307
2021-07-19 20:00:00,30729.37,30980.58,30703.52,30819.86,3.035985
2021-07-20 00:00:00,30819.86,31050.0,29511.0,29602.19,36.569508
2021-07-20 04:00:00,29602.19,29895.0,29525.58,29823.0,30.430218
2021-07-20 08:00:00,29823.0,29882.08,29316.24,29699.99,17.932632
2021-07-20 12:00:00,29699.99,29973.63,29314.77,29883.95,20.349396
2021-07-20 16:00:00,29883.95,29973.44,29606.8,29778.63,6.585451
2021-07-20 20:00:00,29778.63,29978.31,29492.6,29782.8,3.467216
2021-07-21 00:00:00,29782.8,29900.0,29513.9,29838.8,7.014017
2021-07-21 04:00:00,29838.8,30922.69,29838.8,30824.71,14.192126
2021-07-21 08:00:00,30824.71,31638.92,30735.12,31573.11,19.903612
2021-07-21 12:00:00,31573.11,31961.21,31438.0,31942.14,13.753745
2021-07-21 16:00:00,31942.14,32817.63,31577.62,31639.01,35.060155
2021-07-21 20:00:00,31639.01,32225.38,31534.53,32137.21,14.048745
2021-07-22 00:00:00,32137.21,32371.31,31803.63,31949.7,4.689877
2021-07-22 04:00:00,31949.7,32304.71,31873.74,32135.3,8.074356
2021-07-22 08:00:00,32135.3,32252.51,31728.28,31919.11,13.900162
2021-07-22 12:00:00,31919.11,32496.63,31740.9,32496.63,15.451341
2021-07-22 16:00:00,32496.63,32496.63,32250.34,32379.6,2.381052
2021-07-22 20:00:00,32379.6,32478.55,32073.12,32310.43,5.031979
2021-07-23 00:00:00,32310.43,32792.96,32201.76,32582.83,10.30541
2021-07-23 04:00:00,32582.83,32900.0,32371.79,32469.72,9.217602
2021-07-23 08:00:00,32469.72,32538.65,32219.96,32306.69,9.545253
2021-07-23 12:00:00,32306.69,32574.22,32248.48,32309.94,6.194237
2021-07-23 16:00:00,32309.94,32329.18,32013.22,32261.13,8.651276
2021-07-23 20:00:00,32261.13,33631.55,32208.05,33631.55,23.283123
2021-07-24 00:00:00,33631.55,33782.81,33409.59,33680.0,20.655237
2021-07-24 04:00:00,33680.0,33925.48,33591.18,33817.61,14.377024
2021-07-24 08:00:00,33817.61,34019.71,33563.55,33847.82,6.729004
2021-07-24 12:00:00,33847.82,34009.28,33740.0,33873.17,5.218185
2021-07-24 16:00:00,33873.17,34467.08,33750.18,33854.03,8.948166
2021-07-24 20:00:00,33854.03,34270.0,33700.0,34270.0,6.370443
2021-07-25 00:00:00,34270.0,34436.57,33864.49,34160.11,17.322586
2021-07-25 04:00:00,34160.11,34784.0,34082.25,34695.1,10.954128
2021-07-25 08:00:00,34695.1,34811.35,34276.31,34392.06,16.127363
2021-07-25 12:00:00,34392.06,34420.0,33872.76,34171.28,7.684995
2021-07-25 16:00:00,34171.28,34609.76,34095.09,34356.44,8.412175
2021-07-25 20:00:00,34356.44,35386.12,34306.79,35348.21,27.031077
2021-07-26 00:00:00,35348.21,39770.96,35242.89,38300.0,61.22698
2021-07-26 04:00:00,38300.0,39253.4,37800.01,38137.36,54.266902
2021-07-26 08:00:00,38137.36,38788.83,37713.81,38477.69,38.181284
2021-07-26 12:00:00,38477.69,38860.0,37926.0,38609.78,17.965985
2021-07-26 16:00:00,38609.78,40564.19,38533.44,39370.01,34.445963
2021-07-26 20:00:00,39370.01,39472.35,36799.21,37252.28,78.252659
2021-07-27 00:00:00,37252.28,37513.17,36410.5,36817.47,24.51018
2021-07-27 04:00:00,36817.47,37327.58,36693.98,37123.35,14.305396
2021-07-27 08:00:00,37123.35,38070.28,37042.33,38051.7,41.008427
2021-07-27 12:00:00,38051.7,39100.0,37739.04,38968.09,43.255735
2021-07-27 16:00:00,38968.09,38968.09,37369.26,37781.72,12.482059
2021-07-27 20:00:00,37781.72,39500.0,37781.72,39500.0,16.491001
2021-07-28 00:00:00,39500.0,40333.07,38939.0,39841.9,26.424792
2021-07-28 04:00:00,39841.9,40205.49,39324.02,39850.98,27.398865
2021-07-28 08:00:00,39850.98,40889.15,39375.49,40763.67,35.177874
2021-07-28 12:00:00,40763.67,40832.72,39314.88,39657.49,31.618949
2021-07-28 16:00:00,39657.49,40643.06,38800.01,40392.01,50.43092
2021-07-28 20:00:00,40392.01,40392.01,39608.58,39987.87,10.85254
2021-07-29 00:00:00,39987.87,40231.54,39292.52,39614.4,5.753494
2021-07-29 04:00:00,39614.4,40253.07,39512.72,39871.58,11.701467
2021-07-29 08:00:00,39871.58,40612.3,39536.0,39773.38,19.534071
2021-07-29 12:00:00,39773.38,40142.83,39453.0,39947.0,37.463464
2021-07-29 16:00:00,39947.0,40146.94,39404.44,39670.0,8.940098
2021-07-29 20:00:00,39670.0,40399.99,39505.86,40015.2,14.271498
2021-07-30 00:00:00,40015.2,40249.99,39778.75,39971.01,6.309877
2021-07-30 04:00:00,39971.01,40025.02,39622.33,39742.62,18.471905
2021-07-30 08:00:00,39742.62,39769.11,38328.58,38652.77,57.085998
2021-07-30 12:00:00,38652.77,39149.81,38592.56,39071.53,26.657497
2021-07-30 16:00:00,39071.53,39850.95,38892.65,39834.13,21.619805
2021-07-30 20:00:00,39834.13,42290.0,39754.21,42195.18,62.872366
2021-07-31 00:00:00,42195.18,42359.76,41637.22,41812.53,23.184794
2021-07-31 04:00:00,41812.53,41873.74,41222.37,41542.67,18.47656
2021-07-31 08:00:00,41542.67,41948.78,41367.29,41592.34,8.966588
2021-07-31 12:00:00,41592.34,41711.64,41100.0,41547.21,16.436416
2021-07-31 16:00:00,41547.21,41580.26,41040.89,41309.85,7.444235
2021-07-31 20:00:00,41309.85,41978.92,41165.0,41447.67,23.019513
2021-08-01 00:00:00,41447.67,42566.0,41146.99,42438.76,16.965873
2021-08-01 04:00:00,42438.76,42438.76,41613.32,41696.27,13.860199
2021-08-01 08:00:00,41696.27,41939.99,41323.8,41581.7,15.844612
2021-08-01 12:00:00,41581.7,41821.66,41169.13,41288.52,13.416955
2021-08-01 16:00:00,41288.52,41488.19,40650.0,41244.37,34.795585
2021-08-01 20:00:00,41244.37,41500.0,39462.33,39851.08,45.568689
2021-08-02 00:00:00,39851.08,40082.11,39238.47,39786.72,25.295697
2021-08-02 04:00:00,39786.72,40452.47,39601.0,40086.32,18.242415
2021-08-02 08:00:00,40086.32,40137.24,39313.05,39535.18,24.697768
2021-08-02 12:00:00,39535.18,39847.14,39000.0,39705.41,29.126902
2021-08-02 16:00:00,39705.41,39965.06,39050.5,39184.82,7.265981
2021-08-02 20:00:00,39184.82,39575.79,38691.0,39144.91,38.922186
2021-08-03 00:00:00,39144.91,39771.94,38515.0,38664.19,17.738722
2021-08-03 04:00:00,38664.19,38816.37,37988.75,38598.99,28.714742
2021-08-03 08:00:00,38598.99,38796.71,38351.52,38477.63,17.873386
2021-08-03 12:00:00,38477.63,38681.85,37753.55,38172.94,34.050897
2021-08-03 16:00:00,38172.94,38515.2,37661.2,38004.51,14.098008
2021-08-03 20:00:00,38004.51,38615.02,37892.71,38210.87,8.27518
2021-08-04 00:00:00,38210.87,38555.98,37899.39,37968.73,11.254679
2021-08-04 04:00:00,37968.73,38316.81,37690.0,37821.94,20.775993
2021-08-04 08:00:00,37821.94,38253.44,37551.94,38168.61,12.589015
2021-08-04 12:00:00,38168.61,39459.93,38167.0,39302.67,38.874328
2021-08-04 16:00:00,39302.67,39828.0,39230.09,39746.9,15.524887
2021-08-04 20:00:00,39746.9,39955.86,39554.61,39738.46,27.611846
2021-08-05 00:00:00,39738.46,39833.42,39205.0,39446.71,11.779832
2021-08-05 04:00:00,39446.71,39521.0,38711.95,38865.02,14.278715
2021-08-05 08:00:00,38865.02,38962.27,37858.82,38001.37,34.4347
2021-08-05 12:00:00,38001.37,39376.39,37348.85,38792.3,67.84954
2021-08-05 16:00:00,38792.3,41353.0,38756.14,40686.55,65.548614
2021-08-05 20:00:00,40686.55,41277.51,40673.93,40864.26,21.471053
2021-08-06 00:00:00,40864.26,41014.07,39938.73,40221.63,22.24085
2021-08-06 04:00:00,40221.63,41200.0,39900.01,40736.99,21.549914
2021-08-06 08:00:00,40736.99,41127.24,40425.0,40524.5,19.12977
2021-08-06 12:00:00,40524.5,42150.0,40317.56,42149.99,42.918174
2021-08-06 16:00:00,42149.99,43367.66,41879.12,42904.0,33.835406
2021-08-06 20:00:00,42904.0,42961.63,42392.49,42831.88,18.851379
2021-08-07 00:00:00,42831.88,43759.35,42595.3,43690.27,46.310891
2021-08-07 04:00:00,43690.27,43936.39,43050.0,43218.13,40.733036
2021-08-07 08:00:00,43218.13,43982.54,43112.52,43813.2,23.682483
2021-08-07 12:00:00,43813.2,44526.1,43086.29,43373.46,55.746097
2021-08-07 16:00:00,43373.46,44076.65,42500.0,43996.88,43.950203
2021-08-07 20:00:00,43996.88,44705.58,43513.0,44578.65,27.167721
2021-08-08 00:00:00,44578.65,44778.02,43814.67,44272.66,33.64268
2021-08-08 04:00:00,44272.66,45281.85,44183.23,44786.36,31.771694
2021-08-08 08:00:00,44786.36,45030.78,44100.73,44458.53,22.373681
2021-08-08 12:00:00,44458.53,45164.04,43795.0,43974.09,38.213067
2021-08-08 16:00:00,43974.09,44366.32,43296.16,43697.57,23.525371
2021-08-08 20:00:00,43697.57,44591.05,43560.26,43807.74,41.949404
2021-08-09 00:00:00,43807.74,43953.17,42820.94,43506.53,26.958602
2021-08-09 04:00:00,43506.53,43832.56,43260.0,43832.56,30.478213
2021-08-09 08:00:00,43832.56,46000.0,43591.29,45947.64,55.42406
2021-08-09 12:00:00,45947.64,46299.98,45172.0,45900.0,59.313716
2021-08-09 16:00:00,45900.0,46466.92,45700.0,45993.01,28.865781
2021-08-09 20:00:00,45993.01,46445.88,44760.02,46285.33,39.14312
2021-08-10 00:00:00,46285.33,46750.0,45550.03,45703.01,30.143369
2021-08-10 04:00:00,45703.01,46000.0,45329.5,45964.61,13.491209
2021-08-10 08:00:00,45964.61,46150.0,45222.49,45361.05,28.349597
2021-08-10 12:00:00,45361.05,46100.0,44896.93,45154.67,35.678507
2021-08-10 16:00:00,45154.67,45472.7,44650.0,45355.68,38.812479
2021-08-10 20:00:00,45355.68,45877.64,45154.04,45585.67,29.832617
2021-08-11 00:00:00,45585.67,45981.76,45349.31,45583.31,17.564282
2021-08-11 04:00:00,45583.31,46437.88,45458.56,46337.9,19.423316
2021-08-11 08:00:00,46337.9,46581.18,45872.83,45926.64,16.864575
2021-08-11 12:00:00,45926.64,46595.92,45800.02,46308.36,37.246587
2021-08-11 16:00:00,46308.36,46408.93,45900.01,46003.44,12.808478
2021-08-11 20:00:00,46003.44,46360.0,45543.0,45543.0,32.521564
2021-08-12 00:00:00,45543.0,46207.82,45431.65,45901.15,17.924516
2021-08-12 04:00:00,45901.15,46008.83,44847.49,45260.17,36.636632
2021-08-12 08:00:00,45260.17,45659.41,44674.12,44722.23,26.484309
2021-08-12 12:00:00,44722.23,44949.66,43950.0,44184.47,40.937235
2021-08-12 16:00:00,44184.47,44499.63,43790.8,44381.02,24.184354
2021-08-12 20:00:00,44381.02,44581.81,43873.16,44412.0,24.322296
2021-08-13 00:00:00,44412.0,45349.92,44243.99,45160.35,17.297448
2021-08-13 04:00:00,45160.35,46322.69,44900.0,46080.64,28.229675
2021-08-13 08:00:00,46080.64,46533.0,45947.89,46148.11,29.136265
2021-08-13 12:00:00,46148.11,46658.0,46146.22,46383.99,25.610549
2021-08-13 16:00:00,46383.99,46595.94,46225.26,46459.67,14.297228
2021-08-13 20:00:00,46459.67,47865.28,46402.13,47807.6,43.540145
2021-08-14 00:00:00,47807.6,47835.22,47412.63,47545.31,15.480383
2021-08-14 04:00:00,47545.31,47721.66,47433.92,47626.81,26.985802
2021-08-14 08:00:00,47626.81,48107.0,46029.73,46567.54,58.213958
2021-08-14 12:00:00,46567.54,46950.0,46144.55,46950.0,37.629271
2021-08-14 16:00:00,46950.0,47268.76,46613.13,47040.61,37.995273
2021-08-14 20:00:00,47040.61,47200.0,46341.29,47037.53,16.475304
2021-08-15 00:00:00,47037.53,47336.25,46788.08,46861.68,9.23376
2021-08-15 04:00:00,46861.68,46873.03,45617.15,45744.0,38.379609
2021-08-15 08:00:00,45744.0,46150.79,45579.62,45933.16,20.230771
2021-08-15 12:00:00,45933.16,46467.0,45507.0,46154.63,22.366484
2021-08-15 16:00:00,46154.63,46300.0,45633.46,46296.0,22.872694
2021-08-15 20:00:00,46296.0,47268.45,46241.31,46979.44,26.056083
2021-08-16 00:00:00,46979.44,48016.54,46758.0,47339.29,28.762412
2021-08-16 04:00:00,47339.29,47689.89,47151.9,47258.94,17.906958
2021-08-16 08:00:00,47258.94,47588.92,46995.08,47514.8,45.719172
2021-08-16 12:00:00,47514.8,47692.65,45957.32,46356.87,60.966464
2021-08-16 16:00:00,46356.87,46651.56,46055.0,46074.38,23.134011
2021-08-16 20:00:00,46074.38,46325.99,45657.69,45913.29,30.740106
2021-08-17 00:00:00,45913.29,46588.12,45289.26,46413.44,25.301701
2021-08-17 04:00:00,46413.44,46592.07,45644.34,45930.02,25.214696
2021-08-17 08:00:00,45930.02,47138.09,45894.23,46856.0,33.191627
2021-08-17 12:00:00,46856.0,47068.51,45623.85,45667.42,27.636571
2021-08-17 16:00:00,45667.42,46176.33,45265.49,45483.11,45.572209
2021-08-17 20:00:00,45483.11,45492.88,44412.0,44676.76,54.310373
2021-08-18 00:00:00,44676.76,45127.0,44218.24,45050.3,29.543066
2021-08-18 04:00:00,45050.3,45487.54,44877.36,44965.5,39.901096
2021-08-18 08:00:00,44965.5,45550.0,44650.0,44751.27,34.104028
2021-08-18 12:00:00,44751.27,45815.6,44646.71,45807.37,54.774614
2021-08-18 16:00:00,45807.37,45930.0,44750.53,44850.0,37.048538
2021-08-18 20:00:00,44850.0,45128.17,44368.08,44635.35,32.553405
2021-08-19 00:00:00,44635.35,45190.0,44050.0,44063.52,17.669313
2021-08-19 04:00:00,44063.52,44639.16,43950.0,44624.78,37.16667
2021-08-19 08:00:00,44624.78,44955.98,44212.49,44220.0,41.845013
2021-08-19 12:00:00,44220.0,45752.89,44138.38,45748.81,44.565015
2021-08-19 16:00:00,45748.81,46725.1,45400.0,46688.15,53.85673
2021-08-19 20:00:00,46688.15,47001.35,46344.39,46753.83,35.719461
2021-08-20 00:00:00,46753.83,47363.61,46629.54,47042.22,33.55134
2021-08-20 04:00:00,47042.22,47227.29,46740.8,46813.66,45.435122
2021-08-20 08:00:00,46813.66,47349.0,46730.02,46937.9,26.742151
2021-08-20 12:00:00,46937.9,48705.0,46889.1,48704.22,72.025998
2021-08-20 16:00:00,48704.22,49067.0,48291.12,48648.34,47.125216
2021-08-20 20:00:00,48648.34,49338.0,48501.0,49301.43,35.546104
2021-08-21 00:00:00,49301.43,49338.0,48704.75,48816.06,15.128882
2021-08-21 04:00:00,48816.06,48914.93,48538.27,48889.6,25.820105
2021-08-21 08:00:00,48889.6,49316.04,48171.57,48422.45,27.821485
2021-08-21 12:00:00,48422.45,49350.0,48400.0,49153.07,29.471032
2021-08-21 16:00:00,49153.07,49731.15,48834.75,48899.46,22.56378
2021-08-21 20:00:00,48899.46,49346.03,48725.02,48772.59,12.064572
2021-08-22 00:00:00,48772.59,49101.36,48587.61,48744.43,9.580188
2021-08-22 04:00:00,48744.43,49230.85,48744.43,49180.4,8.191973
2021-08-22 08:00:00,49180.4,49407.07,48911.83,49113.06,19.748804
2021-08-22 12:00:00,49113.06,49173.37,48074.56,48507.65,43.874463
2021-08-22 16:00:00,48507.65,48817.35,48200.0,48637.98,19.846211
2021-08-22 20:00:00,48637.98,49506.7,48247.53,49223.35,31.3666
2021-08-23 00:00:00,49223.35,50314.29,49070.9,50236.63,35.489616
2021-08-23 04:00:00,50236.63,50350.0,49943.72,50061.46,40.491257
2021-08-23 08:00:00,50061.46,50424.0,49939.02,50346.62,43.488801
2021-08-23 12:00:00,50346.62,50399.0,49306.0,49494.16,50.864844
2021-08-23 16:00:00,49494.16,49748.75,49100.0,49231.81,27.291696
2021-08-23 20:00:00,49231.81,49683.98,49022.0,49519.22,31.437712
2021-08-24 00:00:00,49519.22,49666.66,48757.4,49317.03,17.489484
2021-08-24 04:00:00,49317.03,49790.14,49149.88,49728.89,33.191993
2021-08-24 08:00:00,49728.89,49763.6,49006.92,49357.63,29.799117
2021-08-24 12:00:00,49357.63,49357.89,48177.43,48250.0,67.946882
2021-08-24 16:00:00,48250.0,48360.89,47747.64,48201.83,47.017861
2021-08-24 20:00:00,48201.83,48349.98,47525.41,47671.53,19.975309
2021-08-25 00:00:00,47671.53,48259.75,47624.57,47945.65,41.41575
2021-08-25 04:00:00,47945.65,48537.08,47881.62,48106.88,28.278431
2021-08-25 08:00:00,48106.88,48121.06,47120.0,47560.2,45.263589
2021-08-25 12:00:00,47560.2,48851.17,47327.65,48800.57,41.829541
2021-08-25 16:00:00,48800.57,49149.51,48500.74,48715.77,24.648498
2021-08-25 20:00:00,48715.77,49245.14,48627.0,48996.42,24.25306
2021-08-26 00:00:00,48996.42,49344.29,47838.76,47892.43,21.05877
2021-08-26 04:00:00,47892.43,48016.31,46569.73,46897.6,63.725088
2021-08-26 08:00:00,46897.6,47197.67,46711.45,46845.32,21.726651
2021-08-26 12:00:00,46845.32,47402.06,46323.43,46743.51,31.747136
2021-08-26 16:00:00,46743.51,47125.96,46482.38,46951.27,28.030094
2021-08-26 20:00:00,46951.27,47405.85,46810.0,46822.44,9.747305
2021-08-27 00:00:00,46822.44,47622.04,46338.71,46788.33,21.091952
2021-08-27 04:00:00,46788.33,47522.14,46560.41,47463.5,12.431312
2021-08-27 08:00:00,47463.5,47767.44,46988.0,47448.57,25.259697
2021-08-27 12:00:00,47448.57,48400.0,47021.52,48164.27,44.427898
2021-08-27 16:00:00,48164.27,48529.22,47990.07,48295.48,29.841226
2021-08-27 20:00:00,48295.48,49089.0,48164.73,49037.99,46.795724
2021-08-28 00:00:00,49037.99,49257.4,48829.31,48830.94,29.685778
2021-08-28 04:00:00,48830.94,49061.67,48621.61,48928.16,31.305685
2021-08-28 08:00:00,48928.16,49064.34,48640.0,48663.02,26.84217
2021-08-28 12:00:00,48663.02,48948.51,48352.9,48800.0,23.646937
2021-08-28 16:00:00,48800.0,49128.32,48500.0,48641.31,21.261702
2021-08-28 20:00:00,48641.31,48970.0,48575.81,48884.84,15.076363
2021-08-29 00:00:00,48884.84,49614.36,48083.16,48219.36,29.593959
2021-08-29 04:00:00,48219.36,48581.54,47800.0,48497.89,17.929713
2021-08-29 08:00:00,48497.89,48640.95,48142.47,48143.14,24.516566
2021-08-29 12:00:00,48143.14,48536.38,48120.0,48451.0,16.952802
2021-08-29 16:00:00,48451.0,48850.0,48335.81,48780.0,17.170639
2021-08-29 20:00:00,48780.0,49367.72,48397.03,48756.58,19.168843
2021-08-30 00:00:00,48756.58,48873.18,47800.0,47953.01,27.084465
2021-08-30 04:00:00,47953.01,48125.69,47650.0,47929.86,22.261615
2021-08-30 08:00:00,47929.86,48200.0,47650.0,47913.85,12.639377
2021-08-30 12:00:00,47913.85,48094.07,47394.11,48032.93,23.144777
2021-08-30 16:00:00,48032.93,48621.17,47969.29,48621.17,17.202727
2021-08-30 20:00:00,48621.17,48687.0,46864.01,46986.26,75.159673
2021-08-31 00:00:00,46986.26,47180.63,46700.0,47130.68,53.901188
2021-08-31 04:00:00,47130.68,47860.0,46824.51,47667.05,38.856559
2021-08-31 08:00:00,47667.05,48030.87,47120.01,47932.0,58.946474
2021-08-31 12:00:00,47932.0,48200.0,47165.66,47404.62,60.737913
2021-08-31 16:00:00,47404.62,47565.49,47002.29,47302.25,29.062397
2021-08-31 20:00:00,47302.25,47315.0,46733.0,47103.33,32.870909
2021-09-01 00:00:00,47103.33,47275.54,46500.0,47032.51,30.747953
2021-09-01 04:00:00,47032.51,47444.29,46959.91,47148.15,21.204736
2021-09-01 08:00:00,47148.15,47718.72,47099.29,47669.7,33.505319
2021-09-01 12:00:00,47669.7,47789.43,47225.95,47434.67,19.466374
2021-09-01 16:00:00,47434.67,49059.99,47339.16,48099.9,51.645479
2021-09-01 20:00:00,48099.9,48832.84,48069.89,48783.19,23.429101
2021-09-02 00:00:00,48783.19,49818.13,48558.75,49537.23,57.923635
2021-09-02 04:00:00,49537.23,50326.95,49291.68,49856.86,61.812969
2021-09-02 08:00:00,49856.86,50161.39,49671.71,50032.26,39.351005
2021-09-02 12:00:00,50032.26,50295.85,49250.0,49496.94,51.296068
2021-09-02 16:00:00,49496.94,49683.1,49159.84,49270.31,39.391357
2021-09-02 20:00:00,49270.31,49809.71,49231.18,49231.18,42.78726
2021-09-03 00:00:00,49231.18,49486.15,48358.37,49447.47,39.610643
2021-09-03 04:00:00,49447.47,49730.23,49226.0,49251.72,38.248366
2021-09-03 08:00:00,49251.72,50460.24,49251.71,50150.0,80.9324
2021-09-03 12:00:00,50150.0,50987.0,49873.12,50569.0,95.492543
2021-09-03 16:00:00,50569.0,50691.96,50211.5,50526.84,34.154808
2021-09-03 20:00:00,50526.84,50526.84,49577.8,49973.87,25.395761
2021-09-04 00:00:00,49973.87,50351.02,49578.1,50282.95,23.857267
2021-09-04 04:00:00,50282.95,50469.36,50123.71,50193.97,34.464341
2021-09-04 08:00:00,50193.97,50550.0,49710.45,49907.94,32.473376
2021-09-04 12:00:00,49907.94,50316.49,49784.06,49886.03,38.653959
