timestamp,open,high,low,close,volume
2022-03-05,39147.92,39601.47,38583.33,39394.11,1587.088609
2022-03-06,39394.11,39676.68,38100.0,38387.97,1866.601568
2022-03-07,38387.97,39542.38,37155.76,38005.14,3747.458097
2022-03-08,38005.14,39368.73,37875.76,38725.35,4207.607882
2022-03-09,38725.35,42582.09,38659.83,41941.57,5195.569327
2022-03-10,41941.57,42038.48,38529.8,39415.0,6351.181082
2022-03-11,39415.0,40232.46,38232.65,38727.01,6369.021624
2022-03-12,38727.01,39542.69,38664.14,38795.01,1564.304705
2022-03-13,38795.01,39310.76,37580.92,37773.52,1921.267244
2022-03-14,37773.52,39930.82,37565.23,39667.58,3231.016435
2022-03-15,39667.58,39895.0,38125.01,39275.96,3961.579503
2022-03-16,39275.96,41709.99,38825.0,41107.77,7634.908714
2022-03-17,41107.77,41460.51,40504.02,40912.43,3865.493959
2022-03-18,40912.43,42320.0,40139.64,41751.44,4819.982049
2022-03-19,41751.44,42395.24,41500.01,42194.5,4224.352244
2022-03-20,42194.5,42283.45,40913.58,41256.06,4742.313777
2022-03-21,41256.06,41544.49,40500.0,41000.0,6019.878851
2022-03-22,41000.0,43381.59,40870.2,42357.83,6023.188605
2022-03-23,42357.83,43025.01,41754.82,42891.39,5052.833905
2022-03-24,42891.39,44221.99,42611.0,43991.52,5874.522961
2022-03-25,43991.52,45110.0,43566.97,44306.33,4156.157818
2022-03-26,44306.33,44796.58,44070.01,44514.73,1638.552355
2022-03-27,44514.73,47000.0,44427.28,46841.13,2750.776459
2022-03-28,46841.13,48187.75,46651.05,47127.99,2660.701221
2022-03-29,47127.99,48100.0,46929.53,47433.63,2492.874291
2022-03-30,47433.63,47696.43,46494.49,47057.17,1768.404498
2022-03-31,47057.17,47607.91,45201.34,45513.51,2145.493353
2022-04-01,45513.51,46700.0,44214.81,46279.92,3274.689283
2022-04-02,46279.92,47197.96,45610.0,45806.21,2310.471212
2022-04-03,45806.21,47435.89,45529.0,46418.31,1728.474965
2022-04-04,46418.31,46884.61,45096.75,46590.38,2421.453932
2022-04-05,46590.38,47195.58,45337.27,45488.93,4180.822815
2022-04-06,45488.93,45508.0,43114.09,43175.09,5004.900674
2022-04-07,43175.09,43898.97,42740.02,43447.67,3904.959633
2022-04-08,43447.67,43971.91,42100.0,42276.04,4031.901687
2022-04-09,42276.04,42800.68,42117.01,42746.05,1906.673752
2022-04-10,42746.05,43413.6,41880.0,42151.82,2338.760482
2022-04-11,42151.82,42409.85,39180.89,39524.11,7883.472062
2022-04-12,39524.11,40699.99,39254.47,40067.1,5197.294158
2022-04-13,40067.1,41544.57,39580.7,41138.2,2367.863126
2022-04-14,41138.2,41490.73,39557.21,39953.53,1398.007652
2022-04-15,39953.53,40861.03,39770.86,40554.93,1120.824172
2022-04-16,40554.93,40700.0,39997.37,40375.27,852.607043
2022-04-17,40375.27,40595.68,39545.46,39686.18,1083.408195
2022-04-18,39686.18,41099.8,38539.14,40797.06,2537.006852
2022-04-19,40797.06,41764.88,40569.1,41495.27,1866.683213
2022-04-20,41495.27,42200.0,40828.57,41356.04,2470.742783
2022-04-21,41356.04,42972.47,39750.0,40484.32,6185.689675
2022-04-22,40484.32,40798.43,39180.01,39707.22,6811.386482
2022-04-23,39707.22,39973.36,39284.77,39437.61,1708.01893
2022-04-24,39437.61,39935.02,38936.48,39456.9,2177.7658
2022-04-25,39456.9,40612.23,38170.08,40421.83,3931.544588
2022-04-26,40421.83,40787.31,37700.0,38121.28,3692.110369
2022-04-27,38121.28,39473.0,37882.28,39229.08,3118.480004
2022-04-28,39229.08,40377.66,38882.55,39746.88,3908.02964
2022-04-29,39746.88,39921.54,38170.01,38595.03,3547.86361
2022-04-30,38595.03,38791.11,37564.58,37626.05,1811.462904
2022-05-01,37626.05,38669.99,37380.0,38471.49,2345.71255
2022-05-02,38471.49,39169.0,38052.17,38523.67,3732.689841
2022-05-03,38523.67,38763.79,37521.0,37730.95,3148.108898
2022-05-04,37730.95,40032.79,37665.29,39695.33,4581.912607
2022-05-05,39695.33,39845.4,35555.0,36554.26,6317.969126
2022-05-06,36554.26,36669.99,35250.0,36018.37,5322.39094
2022-05-07,36018.37,36139.47,34776.02,35468.77,2483.667472
2022-05-08,35468.77,35515.96,33701.01,34046.76,5493.031855
2022-05-09,34046.76,34256.4,30039.1,30089.17,11160.06441
2022-05-10,30089.17,32649.95,29715.0,31018.89,17749.795868
2022-05-11,31018.89,32171.0,27788.23,29128.67,27073.998443
2022-05-12,29128.67,30227.63,26782.62,29028.65,15939.769669
2022-05-13,29028.65,31068.85,28767.0,29274.21,13941.603105
2022-05-14,29274.21,30337.04,28633.86,30082.12,6374.426643
2022-05-15,30082.12,31455.81,29478.31,31330.65,3639.209214
2022-05-16,31330.65,31330.65,29099.39,29867.1,4410.288309
2022-05-17,29867.1,30790.41,29445.13,30442.84,3824.546615
2022-05-18,30442.84,30715.0,28647.25,28705.6,4927.373222
2022-05-19,28705.6,30541.94,28690.76,30316.49,4791.165154
2022-05-20,30316.49,30776.48,28724.0,29205.79,4957.85513
2022-05-21,29205.79,29655.16,28944.48,29446.83,2145.712133
2022-05-22,29446.83,30487.79,29256.53,30288.62,2656.815386
2022-05-23,30288.62,30665.34,28867.03,29112.15,3554.517291
2022-05-24,29112.15,29885.57,28660.01,29658.72,3531.407874
2022-05-25,29658.72,30224.13,29335.22,29545.39,3822.92207
2022-05-26,29545.39,29883.01,28003.34,29194.55,5434.694468
2022-05-27,29194.55,29393.92,28283.52,28625.97,5165.858865
2022-05-28,28625.97,29257.6,28523.28,29028.45,1854.96237
2022-05-29,29028.45,29595.99,28843.73,29467.99,1518.044894
2022-05-30,29467.99,32228.0,29309.47,31730.87,5648.767868
2022-05-31,31730.87,32397.99,31225.04,31801.46,4328.982311
2022-06-01,31801.46,31981.63,29327.9,29809.48,5878.726513
2022-06-02,29809.48,30700.0,29592.63,30458.67,5089.941368
2022-06-03,30458.67,30694.28,29270.31,29704.54,4900.604434
2022-06-04,29704.54,29982.9,29487.74,29870.86,1730.122207
2022-06-05,29870.86,30236.63,29536.68,29920.8,1896.65778
2022-06-06,29920.8,31758.79,29888.88,31371.82,5637.268622
2022-06-07,31371.82,31581.05,29215.38,31123.41,5147.798745
2022-06-08,31123.41,31320.36,29845.96,30202.58,4243.88759
2022-06-09,30202.58,30699.99,29946.99,30102.09,2757.744506
2022-06-10,30102.09,30364.1,28855.01,29088.69,4727.357949
2022-06-11,29088.69,29437.91,28101.02,28422.39,2510.072893
2022-06-12,28422.39,28545.35,26559.85,26578.02,4344.944837
2022-06-13,26578.02,26886.83,21937.0,22485.59,15390.382143
2022-06-14,22485.59,23369.09,20866.01,22150.09,11397.304219
2022-06-15,22150.09,22804.62,20104.5,22582.72,15644.531862
2022-06-16,22582.72,23000.0,20232.0,20401.2,6345.42068
2022-06-17,20401.2,21370.59,20241.09,20464.85,4804.557857
2022-06-18,20464.85,20777.27,17625.01,18980.4,8872.652904
2022-06-19,18980.4,20810.93,17954.64,20574.08,9324.588665
2022-06-20,20574.08,21074.19,19641.65,20576.55,6298.740617
2022-06-21,20576.55,21716.66,20345.35,20725.4,5093.787906
2022-06-22,20725.4,20894.99,19767.27,19991.52,5426.243686
2022-06-23,19991.52,21238.41,19886.33,21110.97,6015.907672
2022-06-24,21110.97,21559.28,20739.57,21238.42,5205.770651
2022-06-25,21238.42,21607.65,20907.81,21491.37,2895.776098
2022-06-26,21491.37,21882.23,20971.28,21038.91,2253.067899
2022-06-27,21038.91,21546.11,20518.04,20739.51,3322.170719
2022-06-28,20739.51,21212.5,20203.59,20280.4,4104.845203
2022-06-29,20280.4,20433.99,19851.4,20126.0,4940.97315
2022-06-30,20126.0,20171.76,18625.0,19947.96,9464.0304
2022-07-01,19947.96,20926.71,18966.84,19281.8,9540.546032
2022-07-02,19281.8,19447.74,18981.0,19251.74,2966.433388
2022-07-03,19251.74,19648.13,18780.37,19315.27,2883.062387
